content_id,feature_name,feature,label
6OOxW,tags=,74,897
844yx,hotness=40,65,1153
844yx,lifetime=40,72,1153
844yx,Time=19,11,1153
844yx,categories=fotball,41,1153
844yx,tags=eliteserien,2596,1153
844yx,tags= viking fk,2266,1153
844yx,tags= fotball,718,1153
977Q9,hotness=40,65,1327
977Q9,lifetime=40,72,1327
977Q9,Time=18,10,1327
977Q9,categories=andreidretter,34,1327
977Q9,tags=idrett,2790,1327
977Q9,tags= skyting,1889,1327
788vw,hotness=40,65,953
788vw,lifetime=20,71,953
788vw,Time=13,5,953
788vw,categories=fotball,41,953
788vw,tags=,74,953
AKKxM,hotness=50,66,1516
AKKxM,lifetime=20,71,1516
AKKxM,Time=15,7,1516
AKKxM,categories=verden,59,1516
AKKxM,tags=donald trump,2569,1516
AKKxM,tags= amerikansk politikk,142,1516
AKKxM,tags= usa,2214,1516
E11Oa,hotness=40,65,1719
E11Oa,lifetime=40,72,1719
E11Oa,Time=20,13,1719
E11Oa,categories=fotball,41,1719
E11Oa,tags=andré danielsen,2389,1719
E11Oa,tags= samuel adegbenro,1797,1719
E11Oa,tags= eliteserien,558,1719
E11Oa,tags= strømsgodset if,1993,1719
E11Oa,tags= ian burchnall,923,1719
E11Oa,tags= viking fk,2266,1719
E11Oa,tags= fotball,718,1719
BQQoe,hotness=40,65,1636
BQQoe,lifetime=40,72,1636
BQQoe,Time=20,13,1636
BQQoe,categories=fotball,41,1636
BQQoe,tags=eliteserien,2596,1636
BQQoe,tags= viking fk,2266,1636
BQQoe,tags= fotball,718,1636
GWWVx,hotness=40,65,1950
GWWVx,lifetime=40,72,1950
GWWVx,Time=18,10,1950
GWWVx,categories=fotball,41,1950
GWWVx,tags=eliteserien,2596,1950
GWWVx,tags= strømsgodset if,1993,1950
GWWVx,tags= viking fk,2266,1950
GWWVx,tags= fotball,718,1950
AKKr5,hotness=40,65,1515
AKKr5,lifetime=40,72,1515
AKKr5,Time=4,18,1515
AKKr5,categories=norge,50,1515
AKKr5,tags=oslo,3159,1515
AKKr5,tags= brann,346,1515
AKKr5,tags= politiet,1652,1515
Jmm8P,hotness=40,65,2179
Jmm8P,lifetime=20,71,2179
Jmm8P,Time=13,5,2179
Jmm8P,categories=andreidretter,34,2179
Jmm8P,tags=ishockey,2811,2179
Jmm8P,tags= stavanger oilers,1953,2179
JmmpJ,hotness=40,65,2185
JmmpJ,lifetime=20,71,2185
JmmpJ,Time=7,21,2185
JmmpJ,categories=norge,50,2185
JmmpJ,tags=,74,2185
JmmeP,hotness=40,65,2183
JmmeP,lifetime=20,71,2183
JmmeP,Time=14,6,2183
JmmeP,categories=fotball,41,2183
JmmeP,tags=eliteserien,2596,2183
JmmeP,tags= viking fk,2266,2183
5XXP1,hotness=40,65,775
5XXP1,lifetime=20,71,775
5XXP1,Time=22,15,775
5XXP1,categories=osloby,52,775
5XXP1,tags=,74,775
4ppOo,hotness=50,66,680
4ppOo,lifetime=20,71,680
4ppOo,Time=4,18,680
4ppOo,categories=verden,59,680
4ppOo,tags=manchester,3004,680
4ppOo,tags= storbritannia,1976,680
4ppOo,tags= politiet,1652,680
788Qo,hotness=40,65,952
788Qo,lifetime=20,71,952
788Qo,Time=12,4,952
788Qo,categories=kultur,45,952
788Qo,tags=scene,3304,952
788Qo,tags= oslo,1590,952
788Qo,tags= finn skårderud,654,952
788Qo,tags= utstilling,2223,952
788Qo,tags= kunst,1195,952
788Qo,tags= aftenposten,100,952
MyeRM,hotness=50,66,2616
MyeRM,lifetime=40,72,2616
MyeRM,Time=3,17,2616
MyeRM,categories=norge,50,2616
MyeRM,tags=migrantkrisen i europa,3045,2616
MyeRM,tags= norsk folkehjelp,1518,2616
MyeRM,tags= utlendingsdirektoratet,2220,2616
MyeRM,tags= asylmottak,206,2616
MyeRM,tags= asyl,205,2616
977nl,hotness=40,65,1328
977nl,lifetime=20,71,1328
977nl,Time=9,23,1328
977nl,categories=fotball,41,1328
977nl,tags=brann,2484,1328
977nl,tags= jakob orlov,989,1328
E11kl,hotness=30,64,1720
E11kl,lifetime=40,72,1720
E11kl,Time=11,3,1720
E11kl,categories=familieogoppvekst,40,1720
E11kl,tags=afrika,2364,1720
E11kl,tags= bmi,314,1720
E11kl,tags= sukker,1999,1720
E11kl,tags= asia,197,1720
E11kl,tags= helsedirektoratet,858,1720
E11kl,tags= kropp,1185,1720
E11kl,tags= test,2077,1720
E11kl,tags= svangerskap,2013,1720
Lrrrq,hotness=60,67,2513
Lrrrq,lifetime=20,71,2513
Lrrrq,Time=18,10,2513
Lrrrq,categories=verden,59,2513
Lrrrq,tags=emmanuel macron,2599,2513
Lrrrq,tags= russland,1776,2513
Lrrrq,tags= frankrike,730,2513
Lrrrq,tags= syria,2029,2513
Lrrrq,tags= donald trump,503,2513
Lrrrq,tags= presidentvalget i frankrike,1665,2513
Lrrrq,tags= angela merkel,155,2513
Lrrrq,tags= usa,2214,2513
Lrrrq,tags= falske nyheter,614,2513
Lrrrq,tags= bashar al-assad,258,2513
Lrrrq,tags= vladimir putin,2286,2513
K550o,hotness=40,65,2228
K550o,lifetime=20,71,2228
K550o,Time=18,10,2228
K550o,categories=langrenn,46,2228
K550o,categories= vintersport,32,2228
K550o,tags=,74,2228
Oxx91,hotness=40,65,2814
Oxx91,lifetime=20,71,2814
Oxx91,Time=16,8,2814
Oxx91,categories=fotball,41,2814
Oxx91,tags=vikinghordene,3557,2814
Oxx91,tags= eliteserien,558,2814
Oxx91,tags= viking fk,2266,2814
Oxxvl,hotness=40,65,2817
Oxxvl,lifetime=20,71,2817
Oxxvl,Time=17,9,2817
Oxxvl,categories=fotball,41,2817
Oxxvl,tags=lionel messi,2974,2817
Oxxvl,tags= fc barcelona ,624,2817
Oxxvl,tags= athletic bilbao,209,2817
Pbbx6,hotness=40,65,2911
Pbbx6,lifetime=40,72,2911
Pbbx6,Time=14,6,2911
Pbbx6,categories=fotball,41,2911
Pbbx6,tags=sandnes ulf,3296,2911
Pbbx6,tags= eliteserien,558,2911
Pbbx6,tags= remi johansen,1727,2911
Qeeq4,hotness=40,65,3049
Qeeq4,lifetime=40,72,3049
Qeeq4,Time=9,23,3049
Qeeq4,categories=fotball,41,3049
Qeeq4,tags=runar espejord,3276,3049
Qeeq4,tags= mikael ingebrigtsen,1394,3049
Qeeq4,tags= ulrik yttergård jenssen,2203,3049
Rgg42,hotness=40,65,3157
Rgg42,lifetime=40,72,3157
Rgg42,Time=11,3,3157
Rgg42,categories=fotball,41,3157
Rgg42,tags=piotr leciejewski,3197,3157
Rgg42,tags= sk brann,1866,3157
Rgg42,tags= doddo,499,3157
Rgg42,tags= lars arne nilsen,1223,3157
VAAWr,hotness=50,66,3202
VAAWr,lifetime=20,71,3202
VAAWr,Time=20,13,3202
VAAWr,categories=norge,50,3202
VAAWr,tags=per-willy amundsen,3189,3202
VAAWr,tags= martin kolberg,1339,3202
VAAWr,tags= riksrevisjonen,1743,3202
VAAWr,tags= terrorberedskap,2074,3202
VAAWr,tags= terrorisme,2075,3202
Rgg1A,hotness=40,65,3156
Rgg1A,lifetime=20,71,3156
Rgg1A,Time=5,19,3156
Rgg1A,categories=fotball,41,3156
Rgg1A,tags=molde,3061,3156
Rgg1A,tags= ole gunnar solskjær,1561,3156
Rgg1A,tags= eliteserien,558,3156
Rgg1A,tags= vegard forren,2240,3156
RggoO,hotness=40,65,3158
RggoO,lifetime=40,72,3158
RggoO,Time=9,23,3158
RggoO,categories=osloby,52,3158
RggoO,tags=kunst,2934,3158
XXXWE,hotness=40,65,3521
XXXWE,lifetime=20,71,3521
XXXWE,Time=18,10,3521
XXXWE,categories=andreidretter,34,3521
XXXWE,tags=padling,3171,3521
XXXWE,tags= eirik verås larsen,550,3521
XXXWE,tags= hakeem teland,827,3521
VAAm4,hotness=60,67,3204
VAAm4,lifetime=20,71,3204
VAAm4,Time=17,9,3204
VAAm4,categories=verden,59,3204
VAAm4,tags=saudi-arabia,3300,3204
VAAm4,tags= justis- og beredskapsdepartementet,1056,3204
VAAm4,tags= norge,1507,3204
VAAm4,tags= qatar,1685,3204
VAAm4,tags= human rights watch,897,3204
azzA4,hotness=40,65,3698
azzA4,lifetime=20,71,3698
azzA4,Time=16,8,3698
azzA4,categories=fotball,41,3698
azzA4,tags=,74,3698
XXXOn,hotness=40,65,3520
XXXOn,lifetime=40,72,3520
XXXOn,Time=12,4,3520
XXXOn,categories=langrenn,46,3520
XXXOn,categories= vintersport,32,3520
XXXOn,tags=langrenn,2952,3520
XXXOn,tags= petter northug,1639,3520
XXXmr,hotness=40,65,3522
XXXmr,lifetime=40,72,3522
XXXmr,Time=15,7,3522
XXXmr,categories=vintersport,60,3522
XXXmr,tags=,74,3522
Wpppd,hotness=40,65,3412
Wpppd,lifetime=40,72,3412
Wpppd,Time=17,9,3412
Wpppd,categories=fotball,41,3412
Wpppd,tags=championship,2520,3412
Wpppd,tags= engelsk fotball,573,3412
Wpppd,tags= premier leauge,1664,3412
Wpppd,tags= reading fc,1703,3412
Wpppd,tags= premier league,1663,3412
Wpppd,tags= huddersfield town fc,895,3412
azzgd,hotness=50,66,3700
azzgd,lifetime=20,71,3700
azzgd,Time=20,13,3700
azzgd,categories=norge,50,3700
azzgd,tags=norges bank,3114,3700
azzka,hotness=40,65,3701
azzka,lifetime=20,71,3701
azzka,Time=9,23,3701
azzka,categories=fotball,41,3701
azzka,tags=championship,2520,3701
azzka,tags= reading fc,1703,3701
azzka,tags= premier league,1663,3701
azzka,tags= huddersfield town fc,895,3701
eQQ0K,hotness=40,65,4046
eQQ0K,lifetime=40,72,4046
eQQ0K,Time=16,8,4046
eQQ0K,categories=sykkel,58,4046
eQQ0K,tags=bergen kommune,2452,4046
eQQ0K,tags= norge,1507,4046
eQQ0K,tags= sykling,2027,4046
eQQ0K,tags= nesttun,1472,4046
eQQ0K,tags= bergen,273,4046
eQQ0K,tags= trafikk,2129,4046
eQQ0K,tags= sykkel-vm,2024,4046
eQQ0K,tags= åsane,2332,4046
eQQ0K,tags= sykkel,2023,4046
eQQJM,hotness=40,65,4048
eQQJM,lifetime=40,72,4048
eQQJM,Time=4,18,4048
eQQJM,categories=fotball,41,4048
eQQJM,tags=eliteserien,2596,4048
eQQJM,tags= as roma,196,4048
eQQJM,tags= vålerenga fotball,2293,4048
eQQJM,tags= fotball,718,4048
azzPO,hotness=50,66,3699
azzPO,lifetime=40,72,3699
azzPO,Time=19,11,3699
azzPO,categories=okonomi,51,3699
azzPO,tags=hsbc,2776,3699
azzPO,tags= skatteparadis,1873,3699
azzPO,tags= panama papers,1608,3699
azzPO,tags= økonomi,2338,3699
dKW3X,hotness=30,64,3891
dKW3X,lifetime=20,71,3891
dKW3X,Time=8,22,3891
dKW3X,categories=meninger,47,3891
dKW3X,categories= sid,30,3891
dKW3X,tags=spiseforstyrrelser,3362,3891
b00el,hotness=40,65,3703
b00el,lifetime=20,71,3703
b00el,Time=12,4,3703
b00el,categories=fotball,41,3703
b00el,tags=odds bk,3140,3703
b00el,tags= fk haugesund,666,3703
b00el,tags= sk brann,1866,3703
b00el,tags= rosenborg bk,1764,3703
eQQpg,hotness=80,69,4050
eQQpg,lifetime=40,72,4050
eQQpg,Time=15,7,4050
eQQpg,categories=verden,59,4050
eQQpg,tags=russland,3284,4050
eQQpg,tags= moskva,1427,4050
eQQ89,hotness=40,65,4047
eQQ89,lifetime=20,71,4047
eQQ89,Time=4,18,4047
eQQ89,categories=okonomi,51,4047
eQQ89,tags=oslo,3159,4047
eQQ89,tags= norge,1507,4047
eQQ89,tags= kina,1091,4047
knn3B,hotness=40,65,4546
knn3B,lifetime=40,72,4546
knn3B,Time=15,7,4546
knn3B,categories=fotball,41,4546
knn3B,tags=eliteserien,2596,4546
knn3B,tags= sk brann,1866,4546
eQQVl,hotness=10,62,4049
eQQVl,lifetime=20,71,4049
eQQVl,Time=19,11,4049
eQQVl,categories=personalia,53,4049
eQQVl,tags=nekrolog,3091,4049
jWWnn,hotness=40,65,4319
jWWnn,lifetime=20,71,4319
jWWnn,Time=10,2,4319
jWWnn,categories=fotball,41,4319
jWWnn,tags=eliteserien,2596,4319
jWWnn,tags= anders konradsen,146,4319
jWWnn,tags= rosenborg bk,1764,4319
gM2K5,hotness=30,64,4143
gM2K5,lifetime=20,71,4143
gM2K5,Time=19,11,4143
gM2K5,categories=kultur,45,4143
gM2K5,tags=,74,4143
lPPMo,hotness=20,63,4602
lPPMo,lifetime=20,71,4602
lPPMo,Time=5,19,4602
lPPMo,categories=norge,50,4602
lPPMo,tags=statens vegvesen,3372,4602
lPPMo,tags= oslofjordtunnelen,1597,4602
knn3j,hotness=60,67,4547
knn3j,lifetime=40,72,4547
knn3j,Time=5,19,4547
knn3j,categories=fotball,41,4547
knn3j,tags=kasper skaanes,2869,4547
knn3j,tags= sivert heltne nilsen,1858,4547
knn3j,tags= anders pamer,147,4547
knn3j,tags= nest-sotra,1471,4547
knn3j,tags= eliteserien,558,4547
knn3j,tags= peter orry larsen,1634,4547
knn3j,tags= sk brann,1866,4547
knn3j,tags= kristoffer barmen,1178,4547
knn3j,tags= lars arne nilsen,1223,4547
lPP69,hotness=40,65,4600
lPP69,lifetime=20,71,4600
lPP69,Time=18,10,4600
lPP69,categories=fotball,41,4600
lPP69,tags=eliteserien,2596,4600
lPP69,tags= strømsgodset if,1993,4600
lPPQk,hotness=40,65,4603
lPPQk,lifetime=20,71,4603
lPPQk,Time=8,22,4603
lPPQk,categories=andreidretter,34,4603
lPPQk,tags=kif friidrett,2874,4603
lPPQk,tags= trine mjåland,2140,4603
lPPQk,tags= friidrett,741,4603
lPxp7,hotness=20,63,4654
lPxp7,lifetime=20,71,4654
lPxp7,Time=10,2,4654
lPxp7,categories=meninger,47,4654
lPxp7,categories= sid,30,4654
lPxp7,tags=kommentar,2901,4654
lPxp7,tags= nazisme,1463,4654
lPxp7,tags= facebook,612,4654
lPxp7,tags= terror,2073,4654
mmme4,hotness=20,63,4762
mmme4,lifetime=20,71,4762
mmme4,Time=10,2,4762
mmme4,categories=fotball,41,4762
mmme4,tags=narvik,3082,4762
mmme4,tags= turnering,2177,4762
mmme4,tags= tromsø,2148,4762
mmmnp,hotness=50,66,4764
mmmnp,lifetime=40,72,4764
mmmnp,Time=11,3,4764
mmmnp,categories=fotball,41,4764
mmmnp,tags=molde,3061,4764
mmmnp,tags= ole gunnar solskjær,1561,4764
mmmnp,tags= eliteserien,558,4764
mmmnp,tags= vegard forren,2240,4764
mmmnp,tags= fotball,718,4764
mmmnp,tags= molde fk,1413,4764
mmmmE,hotness=40,65,4763
mmmmE,lifetime=40,72,4763
mmmmE,Time=15,7,4763
mmmmE,categories=andreidretter,34,4763
mmmmE,tags=tiger woods,3458,4763
nEjPo,hotness=40,65,4897
nEjPo,lifetime=40,72,4897
nEjPo,Time=12,4,4897
nEjPo,categories=familieogoppvekst,40,4897
nEjPo,tags=skien,3329,4897
nEjPo,tags= sjøforsvaret,1864,4897
nEjPo,tags= skole,1881,4897
nEjPo,tags= sør-amerika,2036,4897
nEjPo,tags= medisin,1365,4897
nEjPo,tags= videregående skole,2264,4897
pyyaw,hotness=70,68,5202
pyyaw,lifetime=20,71,5202
pyyaw,Time=15,7,5202
pyyaw,categories=osloby,52,5202
pyyaw,tags=oslo,3159,5202
pyyaw,tags= ulykker,2205,5202
pyyER,hotness=50,66,5200
pyyER,lifetime=40,72,5200
pyyER,Time=11,3,5200
pyyER,categories=osloby,52,5200
pyyER,tags=ungdom,3525,5200
pyyER,tags= politiet,1652,5200
q9aJL,hotness=50,66,5249
q9aJL,lifetime=40,72,5249
q9aJL,Time=8,22,5249
q9aJL,categories=meninger,47,5249
q9aJL,categories= kommentar,25,5249
q9aJL,tags=undervisning,3522,5249
q9aJL,tags= nettbrett,1475,5249
q9aJL,tags= teknologi,2061,5249
q9aJL,tags= digital,487,5249
q9aJL,tags= skolepolitikk,1883,5249
q99km,hotness=40,65,5229
q99km,lifetime=40,72,5229
q99km,Time=7,21,5229
q99km,categories=fotball,41,5229
q99km,tags=slaget om sørlandet,3342,5229
vRRdm,hotness=60,67,5497
vRRdm,lifetime=40,72,5497
vRRdm,Time=11,3,5497
vRRdm,categories=ballsport,35,5497
vRRdm,tags=slaget om sørlandet,3342,5497
vRRdm,tags= arendal fotball,173,5497
vRRdm,tags= ik start,932,5497
vRRdm,tags= fk jerv,667,5497
vRR6j,hotness=40,65,5495
vRR6j,lifetime=40,72,5495
vRR6j,Time=5,19,5495
vRR6j,categories=langrenn,46,5495
vRR6j,categories= vintersport,32,5495
vRR6j,tags=johaug-saken,2835,5495
vRR6j,tags= langrenn,1222,5495
vRR6j,tags= therese johaug,2084,5495
vRR8X,hotness=40,65,5496
vRR8X,lifetime=20,71,5496
vRR8X,Time=8,22,5496
vRR8X,categories=fotball,41,5496
vRR8X,tags=obos-ligaen,3136,5496
vRR8X,tags= fotball 1. div,719,5496
vRR8X,tags= kristiansand,1166,5496
vRR8X,tags= ik start,932,5496
vRR8X,tags= fk jerv,667,5496
vRR8X,tags= grimstad,802,5496
pyyyw,hotness=40,65,5203
pyyyw,lifetime=20,71,5203
pyyyw,Time=16,8,5203
pyyyw,categories=fotball,41,5203
pyyyw,tags=zymer bytyqi,3585,5203
pyyyw,tags= samuel adegbenro,1797,5203
pyyyw,tags= eliteserien,558,5203
pyyyw,tags= ian burchnall,923,5203
pyyyw,tags= kwesi appiah,1208,5203
pyyyw,tags= viking fk,2266,5203
pyyyw,tags= fotball,718,5203
q991E,hotness=40,65,5227
q991E,lifetime=40,72,5227
q991E,Time=6,20,5227
q991E,categories=fotball,41,5227
q991E,tags=mike jensen,3049,5227
q991E,tags= eliteserien,558,5227
q991E,tags= rosenborg bk,1764,5227
q9930,hotness=40,65,5228
q9930,lifetime=20,71,5228
q9930,Time=14,6,5228
q9930,categories=kultur,45,5228
q9930,tags=musikk,3075,5228
q9930,tags= pink floyd,1642,5228
q9930,tags= rock (musikk),1753,5228
q9930,tags= musikkanmeldelse,1441,5228
x66Jj,hotness=30,64,5749
x66Jj,lifetime=20,71,5749
x66Jj,Time=5,19,5749
x66Jj,categories=norge,50,5749
x66Jj,tags=oslo,3159,5749
x66Jj,tags= norge,1507,5749
x66Jj,tags= boligsalg,333,5749
yAA8a,hotness=40,65,5861
yAA8a,lifetime=20,71,5861
yAA8a,Time=6,20,5861
yAA8a,categories=kampsport,43,5861
yAA8a,tags=mma,3056,5861
x66el,hotness=40,65,5751
x66el,lifetime=60,73,5751
x66el,Time=8,22,5751
x66el,categories=meninger,47,5751
x66el,tags=rune almenning jarstein,3277,5751
x66el,tags= per ciljan skjelbred,1624,5751
x66el,tags= cristiano ronaldo,435,5751
x66el,tags= joshua king,1049,5751
x66el,tags= premier league,1663,5751
0R1yM,hotness=20,63,63
0R1yM,lifetime=40,72,63
0R1yM,Time=17,9,63
0R1yM,categories=fotball,41,63
0R1yM,tags=,74,63
1lLpB,hotness=40,65,257
1lLpB,lifetime=20,71,257
1lLpB,Time=15,7,257
1lLpB,categories=ballsport,35,257
1lLpB,tags=,74,257
1lLoG,hotness=40,65,256
1lLoG,lifetime=40,72,256
1lLoG,Time=8,22,256
1lLoG,categories=kultur,45,256
1lLoG,tags=den norske opera & ballett,2557,256
1lLoG,tags= musikk,1440,256
266xy,hotness=60,67,316
266xy,lifetime=40,72,316
266xy,Time=8,22,316
266xy,categories=fotball,41,316
266xy,tags=russland,3284,316
266xy,tags= nest-sotra,1471,316
1lL6G,hotness=50,66,255
1lL6G,lifetime=20,71,255
1lL6G,Time=10,2,255
1lL6G,categories=okonomi,51,255
1lL6G,tags=barentshavet,2430,255
1lL6G,tags= terje søviknes,2071,255
1lL6G,tags= energipolitikk,572,255
1lL6G,tags= det internasjonale energibyrået (iea),482,255
26W8l,hotness=40,65,343
26W8l,lifetime=20,71,343
26W8l,Time=17,9,343
26W8l,categories=fotball,41,343
26W8l,tags=dag eilev fagermo,2537,343
26W8l,tags= fløy,683,343
26W8l,tags= slaget om sørlandet,1891,343
26W8l,tags= mons ivar mjelde,1417,343
26W8l,tags= odd,1548,343
3An19,hotness=10,62,468
3An19,lifetime=40,72,468
3An19,Time=10,2,468
3An19,categories=verden,59,468
3An19,tags=,74,468
3An4e,hotness=60,67,469
3An4e,lifetime=20,71,469
3An4e,Time=7,21,469
3An4e,categories=norge,50,469
3An4e,tags=bergen,2450,469
3An4e,tags= overgrepssaken «dark room»,1602,469
0R1k2,hotness=40,65,62
0R1k2,lifetime=20,71,62
0R1k2,Time=19,11,62
0R1k2,categories=fotball,41,62
0R1k2,tags=eliteserien,2596,62
0R1k2,tags= viking fk,2266,62
3AnPv,hotness=20,63,471
3AnPv,lifetime=20,71,471
3AnPv,Time=10,2,471
3AnPv,categories=andreidretter,34,471
3AnPv,tags=skyting,3340,471
3AnPv,tags= balsfjord,233,471
3AnPv,tags= tromsø,2148,471
6OQzr,hotness=30,64,903
6OQzr,lifetime=20,71,903
6OQzr,Time=19,11,903
6OQzr,categories=osloby,52,903
6OQzr,tags=barnehage,2435,903
6OQzr,tags= barnehageforskning,249,903
6OQzr,tags= digital,487,903
6OQzr,tags= foreldre,701,903
0R1XJ,hotness=50,66,61
0R1XJ,lifetime=40,72,61
0R1XJ,Time=12,4,61
0R1XJ,categories=fotball,41,61
0R1XJ,tags=molde,3061,61
0R1XJ,tags= ole gunnar solskjær,1561,61
0R1XJ,tags= sander svendsen,1802,61
78r1V,hotness=40,65,1027
78r1V,lifetime=20,71,1027
78r1V,Time=13,5,1027
78r1V,categories=fotball,41,1027
78r1V,tags=fotball-nm,2687,1027
78r1V,tags= slaget om sørlandet,1891,1027
78r1V,tags= åsane fotball,2333,1027
78r1V,tags= fk jerv,667,1027
78r1V,tags= fotball,718,1027
3AALL,hotness=40,65,440
3AALL,lifetime=40,72,440
3AALL,Time=4,18,440
3AALL,categories=ballsport,35,440
3AALL,tags=tiger woods,3458,440
5X58b,hotness=30,64,758
5X58b,lifetime=20,71,758
5X58b,Time=19,11,758
5X58b,categories=okonomi,51,758
5X58b,tags=ntnu,3131,758
5X58b,tags= olje og gass,1567,758
5X58b,tags= omstilling,1578,758
78rG8,hotness=20,63,1033
78rG8,lifetime=20,71,1033
78rG8,Time=15,7,1033
78rG8,categories=norge,50,1033
78rG8,tags=,74,1033
78rmW,hotness=60,67,1036
78rmW,lifetime=40,72,1036
78rmW,Time=17,9,1036
78rmW,categories=meninger,47,1036
78rmW,categories= kommentar,25,1036
78rmW,tags=,74,1036
84y91,hotness=40,65,1242
84y91,lifetime=20,71,1242
84y91,Time=9,23,1242
84y91,categories=osloby,52,1242
84y91,tags=kriminalitet,2918,1242
84y91,tags= politiet,1652,1242
26WnG,hotness=50,66,344
26WnG,lifetime=20,71,344
26WnG,Time=4,18,344
26WnG,categories=norge,50,344
26WnG,tags=oslo,3159,344
26WnG,tags= brann,346,344
26WnG,tags= politiet,1652,344
78rQv,hotness=40,65,1034
78rQv,lifetime=20,71,1034
78rQv,Time=19,11,1034
78rQv,categories=fotball,41,1034
78rQv,tags=eliteserien,2596,1034
78rQv,tags= viking fk,2266,1034
78ro9,hotness=20,63,1037
78ro9,lifetime=40,72,1037
78ro9,Time=18,10,1037
78ro9,categories=fotball,41,1037
78ro9,tags=kåre ingebrigtsen,2941,1037
78ro9,tags= pål andré helland,1682,1037
78ro9,tags= eliteserien,558,1037
78ro9,tags= nicklas bendtner,1490,1037
78ro9,tags= rosenborg bk,1764,1037
9798d,hotness=40,65,1330
9798d,lifetime=20,71,1330
9798d,Time=11,3,1330
9798d,categories=fotball,41,1330
9798d,tags=kristoffer ajer,2927,1330
9798d,tags= slaget om sørlandet,1891,1330
9798d,tags= mathias rasmussen,1347,1330
9798d,tags= ik start,932,1330
9798d,tags= viking fk,2266,1330
977xM,hotness=50,66,1329
977xM,lifetime=60,73,1329
977xM,Time=12,4,1329
977xM,categories=norge,50,1329
977xM,categories= politikk,29,1329
977xM,tags=stortingsvalg 2017,3390,1329
977xM,tags= knut arild hareide,1123,1329
977xM,tags= stortingsvalg,1979,1329
977xM,tags= jonas gahr støre,1038,1329
979Aq,hotness=40,65,1331
979Aq,lifetime=20,71,1331
979Aq,Time=18,10,1331
979Aq,categories=langrenn,46,1331
979Aq,categories= vintersport,32,1331
979Aq,tags=therese johaug,3452,1331
267Ex,hotness=40,65,317
267Ex,lifetime=40,72,317
267Ex,Time=19,11,317
267Ex,categories=kultur,45,317
267Ex,tags=film,2648,317
267Ex,tags= oslo,1590,317
267Ex,tags= utstilling,2223,317
979Ol,hotness=20,63,1332
979Ol,lifetime=40,72,1332
979Ol,Time=9,23,1332
979Ol,categories=fotball,41,1332
979Ol,tags=fotball-nm,2687,1332
979Ol,tags= if fløya,930,1332
979Ol,tags= tromsø il,2149,1332
AKAzj,hotness=40,65,1507
AKAzj,lifetime=40,72,1507
AKAzj,Time=4,18,1507
AKAzj,categories=langrenn,46,1507
AKAzj,categories= vintersport,32,1507
AKAzj,tags=marit bjørgen,3011,1507
AKAzj,tags= therese johaug,2084,1507
BQpVl,hotness=40,65,1659
BQpVl,lifetime=40,72,1659
BQpVl,Time=4,18,1659
BQpVl,categories=fotball,41,1659
BQpVl,tags=allsvenskan,2376,1659
BQpVl,tags= magnus wolf eikrem,1306,1659
BQpVl,tags= jo inge berget,1018,1659
BQpVl,tags= malmö ff,1311,1659
BQpVl,tags= aik,105,1659
AKK8j,hotness=50,66,1514
AKK8j,lifetime=20,71,1514
AKK8j,Time=3,17,1514
AKK8j,categories=verden,59,1514
AKK8j,tags=donald trump,2569,1514
AKK8j,tags= usa,2214,1514
AKK8j,tags= vladimir putin,2286,1514
BQp9g,hotness=60,67,1657
BQp9g,lifetime=20,71,1657
BQp9g,Time=21,14,1657
BQp9g,categories=norge,50,1657
BQp9g,categories= politikk,29,1657
BQp9g,tags=fremskrittspartiet (frp),2699,1657
BQp9g,tags= venstre (v),2249,1657
BQp9g,tags= regjeringen,1713,1657
BQp9g,tags= arbeiderpartiet (ap),166,1657
BQp9g,tags= krf,1158,1657
BQp9g,tags= høyre (h),919,1657
BQp9g,tags= senterpartiet (sp),1835,1657
BQp9g,tags= jordbruksoppgjøret,1046,1657
BQpb9,hotness=30,64,1660
BQpb9,lifetime=40,72,1660
BQpb9,Time=17,9,1660
BQpb9,categories=kronikk,44,1660
BQpb9,categories= meninger,27,1660
BQpb9,tags=parisavtalen,3177,1660
BQpb9,tags= fn,684,1660
BQpb9,tags= bærekraft,387,1660
BQpeQ,hotness=40,65,1661
BQpeQ,lifetime=20,71,1661
BQpeQ,Time=13,5,1661
BQpeQ,categories=fotball,41,1661
BQpeQ,tags=arsène wenger,2407,1661
BQpeQ,tags= arsenal fc,191,1661
GWV2B,hotness=40,65,1948
GWV2B,lifetime=20,71,1948
GWV2B,Time=14,6,1948
GWV2B,categories=fotball,41,1948
GWV2B,tags=herrelandslaget fotball,2760,1948
GWV2B,tags= joshua king,1049,1948
GWV2B,tags= lars lagerbäck,1225,1948
JdgqX,hotness=30,64,2081
JdgqX,lifetime=60,73,2081
JdgqX,Time=10,2,2081
JdgqX,categories=bolig,37,2081
JdgqX,tags=baderom,2422,2081
JdgqX,tags= hytteutbygging,907,2081
JdgqX,tags= kjøkken,1108,2081
JdgqX,tags= telemark,2064,2081
JdgqX,tags= arkitektur,183,2081
JdgqX,tags= bamble,234,2081
JdgqX,tags= hjemme hos,877,2081
JdgqX,tags= hytte,905,2081
JdgqX,tags= natur,1459,2081
JmaW7,hotness=40,65,2153
JmaW7,lifetime=20,71,2153
JmaW7,Time=4,18,2153
JmaW7,categories=osloby,52,2153
JmaW7,tags=politiet,3199,2153
JmaW7,tags= e6,528,2153
AKAkx,hotness=60,67,1506
AKAkx,lifetime=20,71,1506
